gate_group,model_id,variable,group,question,expected_sign,coef_21d,t_hac_21d,coef_63d,t_hac_63d,coef_126d,t_hac_126d,nonoverlap_coef_63d,nonoverlap_t_63d,active_n_63d,nonoverlap_active_n_63d,direction_63_ok,adjacent_horizon_direction_ok,nonoverlap_direction_ok,economic_effect_63d,economic_magnitude_ok,coverage_ok,raw_pass,resid_coef_63d,resid_t_63d,resid_nonoverlap_coef_63d,resid_pass,resid_economic_magnitude_ok,resid_coverage_ok,final_pass
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,ce_x_lqs,1_all_pairwise_directional,Credit relief: -z(BAA-10Y spread 21d change) × IG credit stress: z(LQD/SHY 21d weakness),1.0,-0.001113969518762211,-1.6915639441484802,-0.003794575066066618,-2.6721090241675536,-0.002841787303831812,-1.5228726658926648,-0.01321441659165064,-1.768535246285328,3594,37,False,False,False,-0.003794575066066618,False,True,False,-0.0026059491920759842,-1.9843934940025088,-0.01395898388314589,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,cg_x_hys,1_all_pairwise_directional,Credit quality gap: z(BAA spread - AAA spread) × HY ETF stress: z(HYG 252d drawdown depth),,0.005790887026380024,1.3078351990602386,0.02822143820365597,2.875334754751629,0.049631204341597235,2.843787453061022,0.06743496984433715,1.4115646914342346,3490,37,,,,0.02822143820365597,True,True,False,0.029113779112433808,3.1598415763238337,0.06479681420289576,False,True,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,cg_x_hyr,1_all_pairwise_directional,Credit quality gap: z(BAA spread - AAA spread) × HY ETF relief: z(HYG/LQD 21d relative return),,0.0023078660839720537,0.5693803139406738,0.0040600150929454015,0.5344625502989142,-0.007481568552467592,-0.9506363065007559,-0.01826185354628391,-0.4897265805390036,3594,37,,,,0.0040600150929454015,False,True,False,-0.0005916986334676263,-0.08490199488401365,-0.024465385389050708,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,cg_x_lqs,1_all_pairwise_directional,Credit quality gap: z(BAA spread - AAA spread) × IG credit stress: z(LQD/SHY 21d weakness),,0.00151867862621126,0.5261447466924836,0.015303736994189819,2.213849499429133,0.015961227513957517,1.622426492270008,0.042692603212249006,1.2251998687671566,3594,37,,,,0.015303736994189819,True,True,False,0.01641451187154645,2.36055411721339,0.04607186962954756,False,True,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hys_x_hyr,1_all_pairwise_directional,HY ETF stress: z(HYG 252d drawdown depth) × HY ETF relief: z(HYG/LQD 21d relative return),1.0,-0.0017487487300513838,-1.1422692522529507,-0.002207943702502079,-0.9087086951831633,-0.001034702945070114,-0.2878158451023766,-0.017087721618696775,-1.2136378296141987,3490,37,False,False,False,-0.002207943702502079,False,True,False,-0.003080751920580472,-1.2569671058772567,-0.01911470162352041,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hys_x_lqs,1_all_pairwise_directional,HY ETF stress: z(HYG 252d drawdown depth) × IG credit stress: z(LQD/SHY 21d weakness),,-5.415039617069026e-06,-0.005597046653976725,0.0031735559405309238,1.519928943473377,0.0022790565796228525,0.7158401763712701,0.0002548031009627534,0.020265143364366137,3490,37,,,,0.0031735559405309238,False,True,False,0.002339831257454108,1.1766735184759474,0.0006928963458677135,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hyr_x_lqs,1_all_pairwise_directional,HY ETF relief: z(HYG/LQD 21d relative return) × IG credit stress: z(LQD/SHY 21d weakness),1.0,-0.001672671180325214,-1.458823332380686,-0.0030937991886846863,-1.6242877969541147,-0.002331037675382211,-1.0141013513107768,-0.017964837060349674,-1.584506397917292,3594,37,False,False,False,-0.0030937991886846863,False,True,False,-0.0033592993369735776,-1.7890968770169404,-0.01902872852300741,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_stress_pos_x_credit_relief_pos,2_positive_part_bond_credit,High credit spread with credit-spread tightening,1.0,0.018180491642286644,1.626914060063136,0.05264518686791165,2.246727163839519,0.06482143250471328,2.0757195165893543,0.21547741454237052,1.1231220103270776,1112,1,True,True,True,0.05264518686791165,True,False,False,0.03838900955244689,1.8081300922042431,0.209117930499171,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_stress_pos_x_vix_relief_pos,2_positive_part_bond_credit,Credit stress with volatility relief,1.0,0.007077591551837449,1.354868539190627,0.02658228580268848,1.9789701685504644,0.045185880131901515,2.814466889577481,0.0,,1231,0,True,True,False,0.02658228580268848,True,False,False,0.024904998692192957,1.9187550450137019,0.0,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_stress_pos_x_rate_relief_pos,2_positive_part_bond_credit,Credit stress with rate relief,1.0,0.011699267481246856,1.1057951552614564,0.041946997624620626,1.503049082666611,0.059249051798509686,1.8703149540830153,0.17724939494175626,1.652933437425573,1125,1,True,True,True,0.041946997624620626,True,False,False,0.033555721712857305,1.2804443061432724,0.18783615221899008,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_stress_pos_x_drawdown_pos,2_positive_part_bond_credit,Credit stress inside market drawdown,,0.022322641871114903,1.6390761513973968,0.09588611215103192,3.399222408613956,0.11324599173879962,3.4415743678267834,0.20352426179243982,1.6981121051878185,1280,3,,,,0.09588611215103192,True,False,False,0.08854804073634857,3.2817832836295233,0.21528853262802686,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_hy_relief_pos,2_positive_part_bond_credit,HY stress with HY/LQD relief,1.0,-0.005760152650589874,-1.9448444261213869,-8.316678494242049e-05,-0.01913048538331153,0.01093491877418538,1.2294644399145425,-0.020345982314649513,-0.1064572394863381,439,2,False,True,False,-8.316678494242049e-05,False,False,False,-0.0019357563521429522,-0.4481137654861722,0.029954172012511014,False,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_vix_relief_pos,2_positive_part_bond_credit,HY stress with VIX relief,1.0,0.0008435819254296334,0.25717255019729446,0.008813908435830894,1.2882730063719132,0.020743263706255725,3.329439056155493,0.004805321931100135,0.057213861966214204,456,3,True,True,True,0.008813908435830894,False,False,False,0.005583504732894698,0.8906856904247703,0.02542683847469296,False,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_rate_relief_pos,2_positive_part_bond_credit,HY stress with rate relief,1.0,-0.0008448799777736084,-0.2303498615313577,0.004025492165660608,0.5849001276533083,0.009057556759296951,1.0357140348473188,0.055137157944497674,1.3008194036823366,503,5,True,True,True,0.004025492165660608,False,True,False,-0.001967166203499553,-0.3044881320771276,0.06156640759146564,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,ig_stress_pos_x_vix_relief_pos,2_positive_part_bond_credit,IG stress with volatility relief,1.0,-0.007627699388573743,-1.1008070767920295,0.006137176460486237,0.7121770160675538,0.008929462505350427,0.8518569358309476,0.21075675987466472,0.7812171725500694,377,4,True,True,True,0.006137176460486237,False,False,False,0.006231606577222418,0.7086672186154125,0.13235030676445758,False,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_widening_pos_x_vix_spike_pos,2_positive_part_bond_credit,Credit widening with VIX spike,-1.0,0.0015644334109447885,1.6296865639871465,0.004713993345592601,2.1435576640011726,0.004880709218543633,1.9906543467582312,0.01394428984375432,1.5810948899017008,1330,9,False,False,False,0.004713993345592601,False,True,False,0.002897298121056293,1.4404940887704518,0.014852034762641774,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_widening_pos_x_rate_headwind_pos,2_positive_part_bond_credit,Credit widening with rate headwind,-1.0,-0.009019745470044213,-1.1555600833970736,0.0011108429783936364,0.04960906797028805,-0.021789954969384913,-0.943722361486757,0.48859958574593343,0.2641983798197807,706,2,False,True,False,0.0011108429783936364,False,False,False,0.0022057397022030903,0.10375125975582647,0.6463353239550418,False,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_credit_stress_pos,2_positive_part_bond_credit,Growth extended in credit stress,-1.0,0.03319439267073897,2.1328266626204027,0.11966433900937495,4.746635026972409,0.10292452692057857,2.549196660684267,0.1767682772020017,1.9501989962769941,176,3,False,False,False,0.11966433900937495,True,False,False,0.1169248883028946,4.983585320212841,0.17959741192216983,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_hy_stress_pos,2_positive_part_bond_credit,Growth extended in HY stress,-1.0,0.010882005952284314,1.585055543771082,0.05075760910997705,4.210845374743756,0.057748690740184176,3.318151046499575,0.08858543484392546,2.0308837681670844,156,4,False,False,False,0.05075760910997705,True,False,False,0.04822031867595358,4.397740025237388,0.09025497391828591,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_credit_relief_pos,2_positive_part_bond_credit,Weak growth with credit relief,1.0,-0.029405275217649463,-3.1275139881787473,-0.009611526767283116,-0.8742565419922187,-0.01678505696267866,-1.152498312085444,0.15446007843880305,1.2949821579139034,632,13,False,False,True,-0.009611526767283116,False,True,False,-0.006595269956149763,-0.5911888234779539,0.09230738096125365,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_hy_relief_pos,2_positive_part_bond_credit,Weak growth with HY relief,1.0,-0.012334586121060661,-2.210425701894694,-0.018105765733519696,-1.6671579040561915,-0.004376276958384092,-0.268930264718516,0.047626486748564734,0.6957434888063073,581,7,False,False,True,-0.018105765733519696,True,True,False,-0.020286876633999164,-1.946745660355371,0.033970080364268754,False,True,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,drawdown_pos_x_credit_stress_pos_x_vix_relief_pos,3_three_way_bond_credit,Drawdown × credit stress × VIX relief,1.0,0.005416989058779232,0.7634005790483394,0.02133808369638111,1.241750003425404,0.051435379158026026,2.523789421772604,0.0,,732,0,True,True,False,0.02133808369638111,True,False,False,0.021302777531864475,1.2488353020992315,0.0,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,drawdown_pos_x_credit_stress_pos_x_rate_relief_pos,3_three_way_bond_credit,Drawdown × credit stress × rate relief,1.0,0.005893546925260165,0.9716538436751648,0.023943976796799927,1.5375769743671786,0.027380436552616082,1.445521959458794,0.11127911160298003,1.6529334374255635,745,1,True,True,True,0.023943976796799927,True,False,False,0.01918972750536156,1.345424753078185,0.11792559378112172,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,high_vix_pos_x_credit_stress_pos_x_vix_relief_pos,3_three_way_bond_credit,High VIX × credit stress × VIX relief,1.0,0.004380928990488023,1.2602477255308204,0.016549325326817098,1.8649517615398394,0.02943558978931162,2.7847470611401484,0.0,,541,0,True,True,False,0.016549325326817098,True,False,False,0.015601941820915819,1.813928392382468,0.0,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_stress_pos_x_credit_relief_pos_x_rate_relief_pos,3_three_way_bond_credit,Credit stress × credit relief × rate relief,1.0,0.003443063002312339,0.5570353764529522,0.002982270916438492,0.19459982427496886,0.020940953274804067,1.1019731665838146,0.0,,367,0,True,True,False,0.002982270916438492,False,False,False,-0.002345999331916873,-0.16353513847160034,0.0,False,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_hy_relief_pos_x_vix_relief_pos,3_three_way_bond_credit,HY stress × HY relief × VIX relief,1.0,-0.0016647024274018705,-0.407289176305847,0.012049458854630902,2.142641407962982,0.017373056069622608,2.459856365514139,-0.03969345308162939,-0.30804343333776923,233,2,True,True,False,0.012049458854630902,True,False,False,0.007955189307638675,1.3629295943856807,0.00154193720355697,False,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_widening_pos_x_vix_spike_pos_x_rate_headwind_pos,3_three_way_bond_credit,Credit widening × VIX spike × rate headwind,-1.0,-0.007985624071343839,-1.5052650615423189,0.010653336436496416,0.8254845914808713,-0.033770987614649056,-3.003417038262282,0.059108071603896084,0.02123250031529544,373,2,False,True,False,0.010653336436496416,True,False,False,0.010487880998967103,0.8839895882105452,0.22776264049158879,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_credit_stress_pos_x_rate_headwind_pos,3_three_way_bond_credit,Growth extended × credit stress × rate headwind,-1.0,0.07030134173468772,1.8563620890919639,0.17203478868992098,2.4650069019645615,0.06492157888082818,1.0061084902679405,-0.5162526824724543,-0.2818453813393209,93,2,False,False,True,0.17203478868992098,True,False,False,0.17417938337147665,2.570561452645679,-0.5635901139516145,False,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_hy_stress_pos_x_vix_spike_pos,3_three_way_bond_credit,Growth extended × HY stress × VIX spike,-1.0,0.00203173795045858,1.419774992110273,0.006876923704987682,1.9657359323393284,0.006302506485664389,1.4568062030877043,0.024452027133419492,1.945291994933078,94,4,False,False,False,0.006876923704987682,False,False,False,0.004830048336479133,1.4925393123609831,0.025606098596094293,False,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_credit_relief_pos_x_vix_relief_pos,3_three_way_bond_credit,Growth weak × credit relief × VIX relief,1.0,-0.022546078401964206,-4.891223800635869,-0.011730601546738433,-1.6418324703096316,-0.013440321347012223,-1.259456016975094,0.060735538193912045,0.37876539763911593,400,9,False,False,True,-0.011730601546738433,True,True,False,-0.009149345358196415,-1.34274047088711,0.09031517215469967,False,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_hy_relief_pos_x_rate_relief_pos,3_three_way_bond_credit,Growth weak × HY relief × rate relief,1.0,-0.02257885572015012,-1.6356370023301525,-0.1368073897418023,-4.264178378066267,-0.18311082086153516,-3.6705248861408517,0.0,,86,0,False,False,False,-0.1368073897418023,True,False,False,-0.15462008084016382,-5.278612551750796,0.0,False,True,False,False
